star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
Proxima Cen,Proxima Cen,6,A002_X107649f_X59f,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.45026,7.25867,2.298953e+13,4.597907e+13,6.130542e+13,5.254751e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.9458,4.3834,3.2546,False,512,163,0.319688,,CS(5-4),-4240.6894,-5190.444,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1074d99_X74e,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.84719,9.24532,2.928160e+13,5.856319e+13,7.808426e+13,6.692936e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.0937,4.9355,3.5967,False,512,134,0.263158,,CS(5-4),-4506.3144,-5515.559,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X868f,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.90846,9.55196,3.025278e+13,6.050555e+13,8.067407e+13,6.914920e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.5630,4.4435,3.6557,False,512,25,0.050682,,CS(5-4),-5584.4394,-6835.144,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X8f30,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,2.03320,10.17632,3.223025e+13,6.446050e+13,8.594733e+13,7.366914e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.0056,3.9407,3.3131,False,512,149,0.292398,,CS(5-4),-5318.8144,-6510.029,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_X9976,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.71305,8.57397,2.715532e+13,5.431065e+13,7.241420e+13,6.206931e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.5124,4.9342,2.9917,False,512,408,0.797271,,CS(5-4),-4975.0644,-6089.292,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xa63d,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.39180,6.96606,2.206277e+13,4.412555e+13,5.883407e+13,5.042920e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.0186,4.5024,3.4572,False,512,136,0.267057,,CS(5-4),-4896.9394,-5993.670,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xacdc,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.41042,7.05926,2.235797e+13,4.471593e+13,5.962125e+13,5.110392e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,3.2395,4.3255,3.4142,False,512,102,0.200780,,CS(5-4),-5600.0644,-6854.268,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xbe52,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.83164,9.16775,2.903593e+13,5.807185e+13,7.742914e+13,6.636783e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.8337,4.4686,3.1935,False,512,264,0.516569,,CS(5-4),-5490.6894,-6720.397,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xc4a6,1.3016,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,1.85690,9.29416,2.943630e+13,5.887259e+13,7.849679e+13,6.728296e+13,2.2857,2880.0000,3.598,4,0.5527,,coarse,B,2.7803,5.0454,3.7074,False,512,246,0.481481,,CS(5-4),-5443.8144,-6663.024,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106a1f1_X6a0c,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,2975,2.39930,12.00958,3.803653e+13,7.607305e+13,1.014307e+14,8.694063e+13,2.2857,2904.0000,3.598,4,0.5573,1.0000,coarse,B,2.7633,4.2247,3.3420,False,512,204,0.399610,241.851561,CS(5-4),-3084.4394,-3775.238,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1076174_X11cc,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2797.20,,1.76722,8.84519,2.801433e+13,5.602866e+13,7.470488e+13,6.403275e+13,2.2857,2904.0000,3.598,4,0.5199,,coarse,B,3.4684,4.4341,4.3578,False,512,32,0.064327,,CS(5-4),-2068.8144,-2532.151,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106b646_X1295,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.25117,11.26805,3.568795e+13,7.137589e+13,9.516786e+13,8.157245e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.4221,4.1394,3.0846,False,512,411,0.803119,,CS(5-4),-3428.1894,-4195.975,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107376c_X12b9,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.86393,14.33446,4.539982e+13,9.079965e+13,1.210662e+14,1.037710e+14,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.3340,4.1905,2.9715,False,512,431,0.842105,,CS(5-4),-2740.6894,-3354.501,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X13932,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.15188,10.77060,3.411244e+13,6.822488e+13,9.096651e+13,7.797129e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.7067,4.6696,3.7200,False,512,250,0.489279,,CS(5-4),-2615.6894,-3201.506,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X1426f,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.03486,10.18487,3.225733e+13,6.451466e+13,8.601955e+13,7.373104e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,3.0103,4.1985,3.5078,False,512,142,0.278752,,CS(5-4),-2209.4394,-2704.271,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X148f3,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.00449,10.03284,3.177584e+13,6.355167e+13,8.473556e+13,7.263048e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.5827,4.3385,3.0281,False,512,364,0.711501,,CS(5-4),-3271.9394,-4004.731,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1074d99_X167,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.78788,8.94864,2.834196e+13,5.668392e+13,7.557857e+13,6.478163e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.3764,4.2323,3.0280,False,512,417,0.814815,,CS(5-4),-2084.4394,-2551.275,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106b646_X19c5,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.20524,11.03813,3.495976e+13,6.991953e+13,9.322604e+13,7.990803e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.4637,4.1876,3.7711,False,512,383,0.748538,,CS(5-4),-2053.1894,-2513.027,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_X1a38,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.76445,8.83164,2.797141e+13,5.594282e+13,7.459043e+13,6.393465e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.5363,5.2362,3.0060,False,512,365,0.713450,,CS(5-4),-3631.3144,-4444.592,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107376c_X1ba2,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.51819,12.60395,3.991899e+13,7.983798e+13,1.064506e+14,9.124341e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,3.6570,4.3957,3.8099,False,512,22,0.044834,,CS(5-4),-2021.9394,-2474.778,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106b646_X21a9,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,201.60,,9.12411,45.66989,1.446448e+14,2.892896e+14,3.857195e+14,3.306167e+14,2.2857,2904.0000,3.598,2,0.03747,,coarse,B,2.3693,4.6206,3.3055,False,512,351,0.686160,,CS(5-4),-2365.6894,-2895.515,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X26c7,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.73051,8.66162,2.743291e+13,5.486581e+13,7.315441e+13,6.270378e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.5393,4.5846,3.3178,False,512,397,0.775828,,CS(5-4),-2021.9394,-2474.778,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X2b06,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.71379,8.57791,2.716779e+13,5.433558e+13,7.244743e+13,6.209780e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,3.3853,4.3036,3.7082,False,512,45,0.089669,,CS(5-4),-2209.4394,-2704.271,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106f040_X2e59,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.75850,8.80172,2.787666e+13,5.575331e+13,7.433775e+13,6.371807e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.7769,4.4482,3.5352,False,512,283,0.553606,,CS(5-4),-2631.3144,-3220.630,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X59f,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.52350,7.62534,2.415083e+13,4.830165e+13,6.440220e+13,5.520189e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.5506,4.2518,3.3299,False,512,401,0.783626,,CS(5-4),-2037.5644,-2493.902,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1074d99_X74e,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.96113,9.81578,3.108836e+13,6.217672e+13,8.290230e+13,7.105911e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,3.6114,4.0974,3.6838,False,512,19,0.038986,,CS(5-4),-2709.4394,-3316.252,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X868f,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.02953,10.15812,3.217260e+13,6.434519e+13,8.579359e+13,7.353736e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.9981,4.0918,3.4494,False,512,133,0.261209,,CS(5-4),-2350.0644,-2876.391,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X8f30,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.08136,10.41753,3.299420e+13,6.598839e+13,8.798452e+13,7.541530e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,3.3462,4.5437,3.6273,False,512,67,0.132554,,CS(5-4),-3568.8144,-4368.095,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_X9976,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.78633,8.94088,2.831738e+13,5.663475e+13,7.551300e+13,6.472543e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.7889,4.2079,3.3643,False,512,224,0.438596,,CS(5-4),-2459.4394,-3010.261,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xa63d,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.44463,7.23063,2.290073e+13,4.580145e+13,6.106861e+13,5.234452e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.5312,4.1909,3.2444,False,512,341,0.666667,,CS(5-4),-2818.8144,-3450.123,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xacdc,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.47626,7.38895,2.340214e+13,4.680429e+13,6.240572e+13,5.349062e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,3.6196,5.2292,4.1308,False,512,45,0.089669,,CS(5-4),-3662.5644,-4482.841,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xbe52,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.93448,9.68266,3.066673e+13,6.133346e+13,8.177795e+13,7.009539e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.4506,4.2483,3.2972,False,512,419,0.818713,,CS(5-4),-3787.5644,-4635.836,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xc4a6,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.94439,9.73225,3.082379e+13,6.164758e+13,8.219678e+13,7.045438e+13,2.2857,2904.0000,3.598,4,0.5573,,coarse,B,2.5322,4.1667,3.0556,False,512,387,0.756335,,CS(5-4),-2084.4394,-2551.275,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X1025,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,12.18218,60.99831,1.933086e+14,3.866171e+14,5.154895e+14,4.418481e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.4944,4.2276,2.7001,False,512,291,0.569201,,13CO(2-1),2968.1894,4037.409,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,13.83454,69.26545,2.195078e+14,4.390156e+14,5.853541e+14,5.017321e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.2093,3.9360,3.3316,False,512,388,0.758285,,13CO(2-1),3843.1894,5227.606,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,15.16934,75.95002,2.406917e+14,4.813835e+14,6.418447e+14,5.501526e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.7286,4.4373,3.3679,False,512,168,0.329435,,13CO(2-1),3827.5644,5206.353,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,17.81160,89.16911,2.825841e+14,5.651682e+14,7.535576e+14,6.459065e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.0788,3.9502,2.9101,False,512,444,0.867446,,13CO(2-1),4093.1894,5567.663,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,9.48689,47.48817,1.504938e+14,3.009877e+14,4.013169e+14,3.439859e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,3.1528,4.0931,3.4111,False,512,72,0.142300,,13CO(2-1),3936.9394,5355.127,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X8708,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,12.92330,64.70161,2.050446e+14,4.100893e+14,5.467857e+14,4.686734e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.4359,4.1751,3.6539,False,512,280,0.547758,,13CO(2-1),3874.4394,5270.113,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,11.86621,59.41493,1.882907e+14,3.765814e+14,5.021085e+14,4.303787e+14,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.8277,4.1481,3.1872,False,512,126,0.247563,,13CO(2-1),4374.4394,5950.226,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbf9c0a_X1d95,1.3020,223.132812,224.867188,15625000.0000,1734375000.0,60.48,,1.06033,5.30934,1.682572e+13,3.365144e+13,4.486859e+13,3.845879e+13,2.2857,2688.0000,3.598,2,0.0104,,coarse,B,2.7961,4.2365,3.8273,False,512,145,0.284600,,13CO(2-1),2936.9375,3994.899,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,223.132812,224.867188,15625000.0000,1734375000.0,453.60,,8.19007,41.05274,1.300994e+14,2.601989e+14,3.469318e+14,2.973701e+14,2.2857,2688.0000,3.598,2,0.07803,,coarse,B,3.3322,4.6428,3.5669,False,512,36,0.072125,,13CO(2-1),4405.6875,5992.731,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X1025,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,11.44802,57.32374,1.816636e+14,3.633271e+14,4.844362e+14,4.152310e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,1.9205,3.8374,2.6293,False,512,481,0.939571,,CO(2-1),-3623.9356,-4712.579,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,12.97038,64.94041,2.058014e+14,4.116028e+14,5.488037e+14,4.704032e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,2.2395,4.2744,2.4354,False,512,389,0.760234,,CO(2-1),-4639.5606,-6033.302,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,14.32364,71.71749,2.272785e+14,4.545570e+14,6.060760e+14,5.194937e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,3.0663,4.2935,3.7961,False,512,108,0.212476,,CO(2-1),-4436.4356,-5769.157,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,17.98030,90.01568,2.852669e+14,5.705339e+14,7.607119e+14,6.520387e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,2.7977,4.3056,3.0190,False,512,174,0.341131,,CO(2-1),-4780.1856,-6216.171,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,8.83643,44.23311,1.401783e+14,2.803566e+14,3.738088e+14,3.204075e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,2.7810,3.9790,3.3445,False,512,105,0.206628,,CO(2-1),-3842.6856,-4997.042,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X8708,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,12.10266,60.59444,1.920287e+14,3.840573e+14,5.120764e+14,4.389226e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,2.4876,4.3312,3.4649,False,512,292,0.571150,,CO(2-1),-3983.3106,-5179.912,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,10.98212,54.98960,1.742665e+14,3.485330e+14,4.647106e+14,3.983234e+14,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,3.0893,4.4985,3.1557,False,512,88,0.173489,,13CO(2-1),4796.3144,6524.072,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbf9c0a_X1d95,1.3020,225.132812,226.867188,15625000.0000,1734375000.0,60.48,,1.00392,5.02697,1.593089e+13,3.186177e+13,4.248236e+13,3.641345e+13,2.2857,2712.0000,3.598,2,0.0105,,coarse,B,2.5899,4.7379,3.8439,False,512,221,0.432749,,CO(2-1),-4905.1875,-6378.724,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,225.132812,226.867188,15625000.0000,1734375000.0,453.60,,8.02664,40.23534,1.275090e+14,2.550180e+14,3.400241e+14,2.914492e+14,2.2857,2712.0000,3.598,2,0.07873,,coarse,B,2.5916,4.1417,2.6907,False,512,251,0.491228,,CO(2-1),-3873.9375,-5037.682,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X1025,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,12.48018,62.50372,1.980793e+14,3.961587e+14,5.282115e+14,4.527527e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,2.6752,4.6605,3.1269,False,512,163,0.319688,,CS(5-4),-4350.0644,-5324.315,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,14.24528,71.33602,2.260696e+14,4.521392e+14,6.028523e+14,5.167305e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,4.3238,4.1254,4.6402,False,512,0,0.001949,,CS(5-4),-4553.1894,-5572.933,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,15.81001,79.17366,2.509077e+14,5.018154e+14,6.690873e+14,5.735034e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,2.8993,4.8188,3.4129,False,512,117,0.230019,,CS(5-4),-4771.9394,-5840.674,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,19.72548,98.76867,3.130059e+14,6.260118e+14,8.346823e+14,7.154420e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,3.2035,4.1729,3.3972,False,512,67,0.132554,,CS(5-4),-5678.1894,-6949.890,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,9.68090,48.46747,1.535973e+14,3.071947e+14,4.095929e+14,3.510796e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,2.1548,4.1102,2.8381,False,512,417,0.814815,,CS(5-4),-4475.0644,-5477.311,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X8708,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,13.33312,66.76641,2.115881e+14,4.231763e+14,5.642351e+14,4.836300e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,2.6426,4.3927,2.9448,False,512,219,0.428850,,CS(5-4),-4381.3144,-5362.564,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,11.89324,59.56273,1.887591e+14,3.775182e+14,5.033576e+14,4.314494e+14,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,2.4388,4.6692,3.0825,False,512,291,0.569201,,CS(5-4),-5318.8144,-6510.029,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbf9c0a_X1d95,1.3020,239.132813,240.867188,15625000.0000,1734375000.0,60.48,,1.09629,5.49056,1.740003e+13,3.480005e+13,4.640007e+13,3.977149e+13,2.2857,2880.0000,3.598,2,0.01115,,coarse,B,2.7502,4.5266,3.8952,False,512,144,0.282651,,CS(5-4),-4162.5625,-5094.820,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,239.132813,240.867188,15625000.0000,1734375000.0,453.60,,8.79272,44.08981,1.397242e+14,2.794483e+14,3.725978e+14,3.193695e+14,2.2857,2880.0000,3.598,2,0.08361,,coarse,B,1.9656,4.2142,2.7601,False,512,484,0.945419,,CS(5-4),-5068.8125,-6204.036,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X1025,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,13.02753,65.24679,2.067723e+14,4.135447e+14,5.513929e+14,4.726225e+14,2.2857,2904.0000,3.598,2,0.01124,,coarse,B,2.1480,4.1922,3.6022,False,512,430,0.840156,,CS(5-4),-2350.0644,-2876.391,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,14.93226,74.77812,2.369779e+14,4.739558e+14,6.319410e+14,5.416637e+14,2.2857,2904.0000,3.598,2,0.01124,,coarse,B,2.9471,3.7165,3.2588,False,512,69,0.136452,,CS(5-4),-3131.3144,-3832.611,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,16.57267,82.99512,2.630182e+14,5.260364e+14,7.013819e+14,6.011845e+14,2.2857,2904.0000,3.598,2,0.01124,,coarse,B,2.4923,4.2927,2.9759,False,512,288,0.563353,,CS(5-4),-3568.8144,-4368.095,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,20.81329,104.21800,3.302752e+14,6.605505e+14,8.807340e+14,7.549149e+14,2.2857,2904.0000,3.598,2,0.01124,,coarse,B,3.0243,4.4196,3.6435,False,512,121,0.237817,,CS(5-4),-2881.3144,-3526.621,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,10.34904,51.81362,1.642015e+14,3.284031e+14,4.378708e+14,3.753178e+14,2.2857,2904.0000,3.598,2,0.01124,,coarse,B,2.2100,4.3053,3.2739,False,512,420,0.820663,,CS(5-4),-2615.6894,-3201.506,star,25.978,3.637,20.263,512,20260825,False,False,
