star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,eirp_p90_W,eirp_p90_sel_W,eirp_p90_lo_W,eirp_p90_hi_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,p_rank_local,stage1_flag_local,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
HD14055,HD14055,7,A002_Xff99e1_X1b0c4,35.7405,342.335806,344.163931,15625000.0000,1828125000.0,2993.76,,3.36819,16.84096,4.021788e+16,8.043575e+16,1.072477e+17,9.192658e+16,2.2857,1.662339e+17,1.831350e+17,1.747295e+17,1.892543e+17,4118.9984,3.598,6,0.7892,,coarse,B,3.0675,4.6356,3.6261,False,512,165,0.323587,0.409357,False,343.320181,CO(3-2),-2475.8194,-2146.445,star,18.315,2.564,14.286,512,20260825,False,False,
HD14055,HD14055,7,A002_X107fa96_X9a88,35.7405,342.338793,344.166918,15625000.0000,1828125000.0,2983.68,,5.58087,27.90436,6.663835e+16,1.332767e+17,1.777023e+17,1.523162e+17,2.2857,2.754385e+17,3.034425e+17,2.895151e+17,3.135817e+17,4119.0343,3.598,6,0.7866,,coarse,B,3.0903,4.9800,3.5430,False,512,156,0.306043,0.339181,False,343.901293,CO(3-2),-1894.7069,-1642.641,star,18.315,2.564,14.286,512,20260825,False,False,
HD14055,HD14055,7,A002_X107fa96_X150f6,35.7405,342.339796,344.167921,15625000.0000,1828125000.0,2993.76,,4.77762,23.88812,5.704717e+16,1.140943e+17,1.521258e+17,1.303935e+17,2.2857,2.357950e+17,2.597684e+17,2.478455e+17,2.684483e+17,4119.0463,3.598,6,0.7892,,coarse,B,2.8249,5.1693,3.1654,False,512,225,0.440546,0.446394,False,343.652296,CO(3-2),-2143.7035,-1858.512,star,18.315,2.564,14.286,512,20260825,False,False,
HD14055,HD14055,7,A002_X1086384_X10bc1,35.7405,342.342890,344.171015,15625000.0000,1828125000.0,2993.76,,2.09771,10.48853,2.504764e+16,5.009529e+16,6.679371e+16,5.725176e+16,2.2857,1.035303e+17,1.140562e+17,1.088213e+17,1.178673e+17,4119.0834,3.598,6,0.7892,,coarse,B,2.8796,4.3177,3.8577,False,512,206,0.403509,0.374269,False,342.561640,CO(3-2),-3234.3595,-2804.071,star,18.315,2.564,14.286,512,20260825,False,False,
HD14055,HD14055,7,A002_X1088045_X3c7b,35.7405,342.343481,344.171606,15625000.0000,1828125000.0,2993.76,,3.76530,18.82651,4.495957e+16,8.991913e+16,1.198922e+17,1.027647e+17,2.2857,1.858329e+17,2.047266e+17,1.953301e+17,2.115673e+17,4119.0905,3.598,6,0.7892,,coarse,B,2.3113,4.2945,3.3646,False,512,463,0.904483,0.951267,False,342.374731,CO(3-2),-3421.2694,-2966.115,star,18.315,2.564,14.286,512,20260825,False,False,
HD14055,HD14055,7,A002_X101088d_Xbf80,35.7405,344.186202,346.026534,488281.2500,1840332031.2,2993.76,,28.99734,144.98739,1.082013e+16,2.164026e+16,2.885368e+16,2.473172e+16,2.2857,3.239295e+16,6.167474e+16,3.968801e+16,6.406532e+16,4141.2764,3.598,142,25.39,,fine,A,4.4157,6.4810,5.1413,False,512,444,0.867446,0.941520,False,345.135909,CO(3-2),-660.0909,-572.275,star,18.217,2.550,14.209,512,20260825,False,False,
HD14055,HD14055,7,A002_X1006d51_X228e,35.7405,344.214311,346.054643,488281.2500,1840332031.2,2993.76,,20.84250,104.21258,7.777184e+15,1.555437e+16,2.073916e+16,1.777642e+16,2.2857,2.328308e+16,4.432995e+16,2.852655e+16,4.604823e+16,4141.6137,3.598,141,25.39,,fine,A,4.6545,5.9201,5.3424,False,512,248,0.485380,0.458090,False,345.352495,CO(3-2),-443.5054,-384.503,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X1003af4_X14e08,35.7405,344.215387,346.055719,488281.2500,1840332031.2,2993.76,,22.29685,111.48431,8.319859e+15,1.663972e+16,2.218629e+16,1.901682e+16,2.2857,2.490772e+16,4.742319e+16,3.051707e+16,4.926137e+16,4141.6266,3.598,141,25.39,,fine,A,4.5058,6.1428,5.3764,False,512,390,0.762183,0.805068,False,344.603082,CO(3-2),-1192.9180,-1034.216,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X1003af4_X3a2c,35.7405,344.216419,346.056751,488281.2500,1840332031.2,2358.72,,24.62156,123.10788,9.187303e+15,1.837461e+16,2.449948e+16,2.099955e+16,2.2857,2.750465e+16,5.236763e+16,3.369884e+16,5.439746e+16,4141.6390,3.598,109,20.01,,fine,A,4.5259,5.6793,5.3991,False,512,316,0.617934,0.690058,False,345.055775,CO(3-2),-740.2252,-641.748,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X1001fdc_Xc06e,35.7405,344.217094,346.057426,488281.2500,1840332031.2,2993.76,,19.50620,97.53108,7.278556e+15,1.455711e+16,1.940948e+16,1.663670e+16,2.2857,2.179030e+16,4.148777e+16,2.669759e+16,4.309588e+16,4141.6471,3.598,141,25.39,,fine,A,4.8635,5.8729,5.2567,False,512,122,0.239766,0.233918,False,345.661919,CO(3-2),-134.0813,-116.244,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X1001fdc_X29ae,35.7405,344.217367,346.057699,488281.2500,1840332031.2,2993.76,,21.53870,107.69354,8.036961e+15,1.607392e+16,2.143190e+16,1.837020e+16,2.2857,2.406079e+16,4.581068e+16,2.947940e+16,4.758635e+16,4141.6504,3.598,142,25.39,,fine,A,4.7511,5.7744,5.1187,False,512,166,0.325536,0.360624,False,345.171469,CO(3-2),-624.5311,-541.446,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X1001fdc_X2085,35.7405,344.217582,346.057914,488281.2500,1840332031.2,2993.76,297,19.10649,95.53251,7.129407e+15,1.425881e+16,1.901175e+16,1.634488e+16,2.2926,2.134378e+16,4.063762e+16,2.615051e+16,4.221278e+16,4141.6530,3.598,141,25.39,0.9970,fine,A,4.7801,6.6714,5.6465,False,512,179,0.350877,0.251462,False,345.234183,CO(3-2),-561.8167,-487.074,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_Xfffde1_X9bd6,35.7405,344.218465,346.058797,488281.2500,1840332031.2,2993.76,,9.88233,49.41165,3.687496e+15,7.374992e+15,9.833323e+15,8.428562e+15,2.2857,1.103950e+16,2.101873e+16,1.352566e+16,2.183344e+16,4141.6636,3.598,142,25.39,,fine,A,4.2004,5.8705,5.4558,False,512,499,0.974659,0.955166,False,345.492391,CO(3-2),-303.6088,-263.218,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_Xfffde1_X3835,35.7405,344.218890,346.059222,488281.2500,1840332031.2,2993.76,,24.92703,124.63519,9.301284e+15,1.860257e+16,2.480342e+16,2.126008e+16,2.2857,2.784588e+16,5.301732e+16,3.411691e+16,5.507233e+16,4141.6687,3.598,142,25.39,,fine,A,5.1773,6.5608,5.7630,False,512,34,0.068226,0.050682,False,345.009905,CO(3-2),-786.0946,-681.515,star,18.215,2.550,14.208,512,20260825,True,False,
HD14055,HD14055,7,A002_Xfff3d8_Xd46,35.7405,344.219618,346.059950,488281.2500,1840332031.2,2993.76,,20.48207,102.41041,7.642691e+15,1.528538e+16,2.038051e+16,1.746901e+16,2.2857,2.288044e+16,4.356334e+16,2.803323e+16,4.525191e+16,4141.6774,3.598,141,25.39,,fine,A,4.8996,6.0005,5.3029,False,512,101,0.198830,0.206628,False,344.610243,CO(3-2),-1185.7572,-1028.008,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_Xff99e1_X2c3bb,35.7405,344.219947,346.060279,488281.2500,1840332031.2,2993.76,,22.36003,111.80018,8.343431e+15,1.668686e+16,2.224915e+16,1.907070e+16,2.2857,2.497829e+16,4.755756e+16,3.060353e+16,4.940094e+16,4141.6814,3.598,142,25.39,,fine,A,5.1861,5.6573,5.3005,False,512,29,0.058480,0.058480,False,345.525611,CO(3-2),-270.3888,-234.417,star,18.215,2.550,14.208,512,20260825,True,False,
HD14055,HD14055,7,A002_Xff99e1_X2b2ee,35.7405,344.220230,346.060562,488281.2500,1840332031.2,2993.76,,27.31361,136.56809,1.019181e+16,2.038363e+16,2.717817e+16,2.329557e+16,2.2857,3.051192e+16,5.809333e+16,3.738336e+16,6.034510e+16,4141.6848,3.598,141,25.39,,fine,A,5.1750,5.9214,5.3083,False,512,39,0.077973,0.122807,False,344.700699,CO(3-2),-1095.3009,-949.586,star,18.215,2.550,14.208,512,20260825,True,False,
HD14055,HD14055,7,A002_Xff99e1_X24be0,35.7405,344.220445,346.060777,488281.2500,1840332031.2,2993.76,,29.80284,149.01425,1.112065e+16,2.224129e+16,2.965506e+16,2.541862e+16,2.2857,3.329262e+16,6.338768e+16,4.079030e+16,6.584466e+16,4141.6873,3.598,142,25.39,,fine,A,4.9592,6.0399,5.0743,False,512,86,0.169591,0.111111,False,344.656480,CO(3-2),-1139.5195,-987.922,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_Xff99e1_X1b0c4,35.7405,344.221282,346.061614,488281.2500,1840332031.2,2993.76,,22.10375,110.51878,8.247803e+15,1.649561e+16,2.199414e+16,1.885212e+16,2.2857,2.469200e+16,4.701248e+16,3.025277e+16,4.883474e+16,4141.6974,3.598,141,25.39,,fine,A,4.9033,5.7783,5.3585,False,512,120,0.235867,0.253411,False,345.977141,CO(3-2),181.1414,157.043,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X107fa96_X9a88,35.7405,344.224110,346.064442,488281.2500,1840332031.2,2993.76,,37.47220,187.36113,1.398240e+16,2.796480e+16,3.728640e+16,3.195977e+16,2.2857,4.186005e+16,7.969968e+16,5.128715e+16,8.278893e+16,4141.7313,3.598,141,25.39,,fine,A,4.5658,5.9282,5.3180,False,512,315,0.615984,0.746589,False,345.674305,CO(3-2),-121.6951,-105.505,star,18.215,2.550,14.208,512,20260825,False,False,
HD14055,HD14055,7,A002_X107fa96_X150f6,35.7405,344.225113,346.065445,488281.2500,1840332031.2,2993.76,,30.83085,154.15435,1.150424e+16,2.300848e+16,3.067798e+16,2.629541e+16,2.2857,3.444102e+16,6.557418e+16,4.219731e+16,6.811591e+16,4141.7433,3.598,142,25.39,,fine,A,4.3070,5.8103,5.4617,False,512,477,0.931774,0.906433,False,344.536636,CO(3-2),-1259.3636,-1091.822,star,18.215,2.550,14.207,512,20260825,False,False,
HD14055,HD14055,7,A002_X1086384_X10bc1,35.7405,344.228185,346.068517,488281.2500,1840332031.2,2993.76,,13.88891,69.44457,5.182514e+15,1.036503e+16,1.382004e+16,1.184575e+16,2.2857,1.551524e+16,2.954033e+16,1.900935e+16,3.068535e+16,4141.7802,3.598,142,25.39,,fine,A,4.2832,5.7267,5.5959,False,512,475,0.927875,0.949318,False,344.818517,CO(3-2),-977.4828,-847.442,star,18.215,2.550,14.207,512,20260825,False,False,
HD14055,HD14055,7,A002_X1088045_X3c7b,35.7405,344.228767,346.069099,488281.2500,1840332031.2,2993.76,,24.89096,124.45485,9.287825e+15,1.857565e+16,2.476753e+16,2.122931e+16,2.2857,2.780559e+16,5.294060e+16,3.406755e+16,5.499264e+16,4141.7872,3.598,141,25.39,,fine,A,4.2412,6.4141,5.3901,False,512,491,0.959064,0.984405,False,344.658454,CO(3-2),-1137.5458,-986.211,star,18.215,2.550,14.207,512,20260825,False,False,
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,216.121140,217.855515,15625000.0000,1734375000.0,1874.88,186,2.28440,11.42202,2.760052e+16,5.520104e+16,7.360139e+16,6.308698e+16,2.2857,1.140822e+17,1.256809e+17,1.199125e+17,1.298805e+17,2603.8599,3.598,3,0.3124,1.0000,coarse,B,3.0083,4.1673,3.6388,False,512,86,0.169591,0.118908,False,216.386765,SiO(5-4),-718.2349,-991.785,star,28.973,4.056,22.599,512,20260825,False,False,
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,218.560028,220.400360,488281.2500,1840332031.2,1874.88,186,13.16665,65.83332,4.971300e+15,9.942601e+15,1.325680e+16,1.137680e+16,2.2885,1.488292e+16,2.833641e+16,1.823463e+16,2.943476e+16,2633.7623,3.598,51,10.11,0.9988,fine,A,4.4244,10.8229,11.1066,True,512,327,0.639376,0.610136,False,220.039031,13CO(2-1),-359.9685,-489.639,star,28.644,4.010,22.342,512,20260825,False,False,
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,230.500443,230.960526,122070.3125,460083007.8,1874.88,186,30.66966,153.34845,2.894967e+15,5.789934e+15,7.719912e+15,6.761479e+15,2.3356,8.666857e+15,1.650131e+16,1.061868e+16,1.714092e+16,2768.7658,3.598,210,42.53,0.9786,fine,A,26.8342,18.3574,27.6751,True,512,0,0.001949,0.001949,True,230.511674,CO(2-1),-26.3263,-34.235,star,27.247,3.815,21.253,512,20260825,True,True,foreground CO
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,232.620253,234.354628,15625000.0000,1734375000.0,1874.88,186,2.32070,11.60351,2.803907e+16,5.607813e+16,7.477084e+16,6.408938e+16,2.2857,1.158948e+17,1.276779e+17,1.218177e+17,1.319441e+17,2801.8493,3.598,3,0.3362,1.0000,coarse,B,3.2296,3.9836,3.6156,False,512,59,0.116959,0.062378,False,233.167128,CO(2-1),2629.1276,3418.927,star,26.925,3.770,21.002,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,479.259869,481.056744,15625000.0000,1796875000.0,2600.64,258,18.45347,92.26743,2.229578e+17,4.459155e+17,5.945540e+17,5.096206e+17,2.2857,9.215588e+17,1.015254e+18,9.686560e+17,1.049178e+18,5761.8997,3.598,7,0.959,1.0000,coarse,B,2.7082,4.5830,3.3773,False,512,332,0.649123,0.838207,False,480.712994,CO(4-3),19671.9940,12791.737,star,13.093,1.833,10.213,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xf05a48_X269c,35.9519,479.288148,481.116273,15625000.0000,1828125000.0,1572.48,,16.48121,82.40630,1.991290e+17,3.982581e+17,5.310108e+17,4.551521e+17,2.2857,8.230667e+17,9.067484e+17,8.651305e+17,9.370465e+17,5762.4265,3.598,5,0.5799,,coarse,B,3.1845,5.0934,3.7019,False,512,98,0.192982,0.198830,False,480.569398,CO(4-3),19528.3979,12698.364,star,13.092,1.833,10.212,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,481.217869,483.014744,15625000.0000,1796875000.0,2600.64,258,18.95284,94.76429,2.289913e+17,4.579825e+17,6.106433e+17,5.234116e+17,2.2857,9.464972e+17,1.042728e+18,9.948690e+17,1.077570e+18,5785.3957,3.598,7,0.9629,1.0000,coarse,B,2.1227,4.1478,3.2884,False,512,500,0.976608,0.961014,False,482.733494,CO(4-3),21692.4940,14105.570,star,13.040,1.826,10.171,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xf05a48_X269c,35.9519,481.246148,483.074273,15625000.0000,1828125000.0,1572.48,,17.88129,89.40676,2.160452e+17,4.320903e+17,5.761205e+17,4.938175e+17,2.2857,8.929867e+17,9.837771e+17,9.386238e+17,1.016649e+18,5785.9225,3.598,5,0.5823,,coarse,B,2.9152,3.9306,3.1596,False,512,146,0.286550,0.226121,False,481.355523,CO(4-3),20314.5229,13209.543,star,13.039,1.825,10.170,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,491.657082,492.577492,488281.2500,920410156.2,2600.64,258,182.12387,910.62026,6.876406e+16,9.168542e+16,1.375281e+17,9.224819e+16,1.3415,2.058636e+17,3.919552e+17,2.522251e+17,4.071478e+17,5905.4074,3.598,186,31.45,0.9939,fine,A,4.6956,5.7925,5.4334,False,512,199,0.389864,0.555556,False,491.949074,CO(4-3),30908.0742,20098.012,star,12.775,1.788,9.964,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xf05a48_X269c,35.9519,491.700986,492.621396,488281.2500,920410156.2,1572.48,,151.07793,755.39226,5.704226e+16,7.605635e+16,1.140845e+17,7.605635e+16,1.3333,1.707713e+17,3.251409e+17,2.092298e+17,3.377437e+17,5905.9343,3.598,104,19.02,,fine,A,4.2932,5.7673,5.3733,False,512,423,0.826511,0.805068,False,491.843564,CO(4-3),30802.5640,20029.404,star,12.774,1.788,9.963,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,493.244240,495.072365,15625000.0000,1828125000.0,2600.64,258,23.40585,117.02935,2.827932e+17,5.655864e+17,7.541152e+17,6.463884e+17,2.2857,1.168879e+18,1.287719e+18,1.228615e+18,1.330747e+18,5929.8996,3.598,7,0.987,1.0000,coarse,B,2.7656,4.4884,3.7446,False,512,287,0.561404,0.534113,False,494.837990,CO(4-3),33796.9902,21976.533,star,12.722,1.781,9.923,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xf05a48_X269c,35.9519,493.288144,495.116269,15625000.0000,1828125000.0,1572.48,,19.21948,96.09772,2.322134e+17,4.644268e+17,6.192357e+17,5.307735e+17,2.2857,9.598154e+17,1.057400e+18,1.008868e+18,1.092732e+18,5930.4265,3.598,5,0.5968,,coarse,B,2.7391,4.4168,3.5408,False,512,282,0.551657,0.635478,False,494.600644,CO(4-3),33559.6441,21822.198,star,12.721,1.781,9.922,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X12694b3_Xab7,36.2270,229.664145,231.389730,976562.5000,1725585937.5,2872.80,,12.15677,60.78389,9.321025e+15,1.242803e+16,1.864205e+16,1.242803e+16,1.3333,2.790498e+16,5.312984e+16,3.418932e+16,5.518922e+16,2766.3232,3.598,41,8.138,,fine,A,3.9343,5.4017,5.0239,False,512,469,0.916179,0.900585,False,230.864340,CO(2-1),326.3398,424.374,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X227e,36.2270,229.664778,231.390364,976562.5000,1725585937.5,2872.80,,12.06382,60.31912,9.249754e+15,1.233301e+16,1.849951e+16,1.233301e+16,1.3333,2.769161e+16,5.272360e+16,3.392790e+16,5.476723e+16,2766.3309,3.598,41,8.138,,fine,A,4.0598,5.6236,4.8207,False,512,409,0.799220,0.888889,False,229.855208,CO(2-1),-682.7919,-887.905,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X1c15,36.2270,229.664906,231.390492,976562.5000,1725585937.5,2872.80,,12.19605,60.98026,9.351138e+15,1.246818e+16,1.870228e+16,1.246818e+16,1.3333,2.799513e+16,5.330149e+16,3.429978e+16,5.536751e+16,2766.3324,3.598,41,8.138,,fine,A,4.5017,5.5985,4.9007,False,512,113,0.222222,0.152047,False,229.975453,CO(2-1),-562.5471,-731.538,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X1170,36.2270,229.665051,231.390637,976562.5000,1725585937.5,2872.80,,14.25941,71.29706,1.093319e+16,1.457758e+16,2.186638e+16,1.457758e+16,1.3333,3.273142e+16,6.231917e+16,4.010270e+16,6.473474e+16,2766.3341,3.598,41,8.138,,fine,A,4.7048,5.6569,4.7889,False,512,37,0.074074,0.097466,False,231.388684,CO(2-1),850.6837,1106.232,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1264cde_X2d40,36.2270,229.665932,231.391518,976562.5000,1725585937.5,2872.80,,12.35483,61.77417,9.472882e+15,1.263051e+16,1.894576e+16,1.263051e+16,1.3333,2.835960e+16,5.399543e+16,3.474633e+16,5.608835e+16,2766.3447,3.598,41,8.138,,fine,A,4.2084,5.3561,4.8197,False,512,272,0.532164,0.380117,False,230.490151,CO(2-1),-47.8488,-62.223,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1264cde_X258b,36.2270,229.666066,231.391652,976562.5000,1725585937.5,2872.80,,11.79434,58.97172,9.043134e+15,1.205751e+16,1.808627e+16,1.205751e+16,1.3333,2.707304e+16,5.154587e+16,3.317003e+16,5.354384e+16,2766.3463,3.598,40,8.138,,fine,A,4.2044,5.5773,4.6651,False,512,304,0.594542,0.508772,False,230.997120,CO(2-1),459.1204,597.042,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X856c,36.2270,229.666276,231.391862,976562.5000,1725585937.5,2872.80,,11.07585,55.37925,8.492241e+15,1.132299e+16,1.698448e+16,1.132299e+16,1.3333,2.542379e+16,4.840577e+16,3.114936e+16,5.028204e+16,2766.3488,3.598,41,8.138,,fine,A,4.6735,5.7023,5.1544,False,512,52,0.103314,0.050682,False,229.856706,CO(2-1),-681.2938,-885.957,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X816f,36.2270,229.666403,231.391989,976562.5000,1725585937.5,2872.80,475,11.24073,56.20367,8.618662e+15,1.149155e+16,1.723732e+16,1.149294e+16,1.3335,2.580227e+16,4.912637e+16,3.161307e+16,5.103057e+16,2766.3504,3.598,41,8.138,0.9999,fine,A,4.6111,5.5209,4.7505,False,512,82,0.161793,0.270955,False,231.234762,CO(2-1),696.7623,906.072,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X12694b3_Xab7,36.2270,232.070875,233.899000,15625000.0000,1828125000.0,3550.18,,2.16725,10.83623,2.658725e+16,5.317450e+16,7.089933e+16,6.077085e+16,2.2857,1.098940e+17,1.210669e+17,1.155102e+17,1.251123e+17,2795.8192,3.598,4,0.6352,,coarse,B,2.4495,4.3108,4.1700,False,512,364,0.711501,0.742690,False,232.430250,CO(2-1),1892.2500,2460.689,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X227e,36.2270,232.071509,233.899634,15625000.0000,1828125000.0,3550.18,,2.11414,10.57068,2.593571e+16,5.187143e+16,6.916190e+16,5.928163e+16,2.2857,1.072010e+17,1.181001e+17,1.126796e+17,1.220463e+17,2795.8269,3.598,4,0.6352,,coarse,B,3.7395,4.4948,4.4379,False,512,19,0.038986,0.064327,False,232.243384,CO(2-1),1705.3839,2217.687,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X1c15,36.2270,232.071637,233.899762,15625000.0000,1828125000.0,3550.18,,2.16130,10.80650,2.651431e+16,5.302863e+16,7.070484e+16,6.060415e+16,2.2857,1.095925e+17,1.207348e+17,1.151933e+17,1.247691e+17,2795.8284,3.598,4,0.6352,,coarse,B,2.4727,4.5253,2.9610,False,512,403,0.787524,0.842105,False,233.665387,CO(2-1),3127.3865,4066.865,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X1170,36.2270,232.071781,233.899906,15625000.0000,1828125000.0,3550.18,,2.54180,12.70901,3.118222e+16,6.236444e+16,8.315259e+16,7.127365e+16,2.2857,1.288865e+17,1.419905e+17,1.354734e+17,1.467350e+17,2795.8301,3.598,4,0.6352,,coarse,B,2.0935,4.4543,3.1728,False,512,503,0.982456,0.968811,False,232.649906,CO(2-1),2111.9064,2746.331,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1264cde_X2d40,36.2270,232.072663,233.900788,15625000.0000,1828125000.0,3550.18,,2.19727,10.98633,2.695554e+16,5.391107e+16,7.188143e+16,6.161265e+16,2.2857,1.114162e+17,1.227440e+17,1.171103e+17,1.268453e+17,2795.8407,3.598,4,0.6352,,coarse,B,3.1192,4.4775,3.5406,False,512,124,0.243665,0.212476,False,233.103913,CO(2-1),2565.9129,3336.723,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1264cde_X258b,36.2270,232.072796,233.900921,15625000.0000,1828125000.0,3550.18,,2.10739,10.53696,2.585297e+16,5.170595e+16,6.894126e+16,5.909251e+16,2.2857,1.068590e+17,1.177234e+17,1.123201e+17,1.216570e+17,2795.8423,3.598,4,0.6352,,coarse,B,2.4357,3.9691,3.2581,False,512,392,0.766082,0.664717,False,232.088421,CO(2-1),1550.4211,2016.173,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X856c,36.2270,232.073007,233.901132,15625000.0000,1828125000.0,3550.18,,1.97847,9.89235,2.427140e+16,4.854280e+16,6.472373e+16,5.547749e+16,2.2857,1.003218e+17,1.105216e+17,1.054488e+17,1.142145e+17,2795.8448,3.598,4,0.6352,,coarse,B,3.8768,4.2545,4.0880,False,512,10,0.021442,0.017544,False,232.791757,CO(2-1),2253.7570,2930.794,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X816f,36.2270,232.073133,233.901258,15625000.0000,1828125000.0,3550.18,587,1.99068,9.95340,2.442117e+16,4.884234e+16,6.512312e+16,5.581985e+16,2.2857,1.009408e+17,1.112035e+17,1.060995e+17,1.149193e+17,2795.8464,3.598,4,0.6352,1.0000,coarse,B,3.2281,4.2910,3.4868,False,512,83,0.163743,0.079922,False,232.448133,CO(2-1),1910.1334,2483.944,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X12694b3_Xab7,36.2270,244.070875,245.899000,15625000.0000,1828125000.0,3550.18,,2.26976,11.34883,2.784493e+16,5.568986e+16,7.425314e+16,6.364555e+16,2.2857,1.150924e+17,1.267939e+17,1.209743e+17,1.310306e+17,2939.8192,3.598,4,0.668,,coarse,B,3.0755,4.5695,3.5589,False,512,138,0.270955,0.181287,False,245.211500,CS(5-4),275.5000,337.202,star,25.662,3.593,20.016,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X227e,36.2270,244.071509,245.899634,15625000.0000,1828125000.0,3550.18,,2.21677,11.08383,2.719474e+16,5.438949e+16,7.251932e+16,6.215942e+16,2.2857,1.124049e+17,1.238332e+17,1.181495e+17,1.279710e+17,2939.8269,3.598,4,0.668,,coarse,B,2.6409,4.3139,3.6930,False,512,279,0.545809,0.436647,False,245.399634,CS(5-4),463.6339,567.470,star,25.662,3.593,20.016,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X1c15,36.2270,244.071637,245.899762,15625000.0000,1828125000.0,3550.18,,2.23777,11.18887,2.745247e+16,5.490494e+16,7.320659e+16,6.274850e+16,2.2857,1.134702e+17,1.250068e+17,1.192692e+17,1.291838e+17,2939.8284,3.598,4,0.668,,coarse,B,2.3692,4.4392,2.8785,False,512,437,0.853801,0.914230,False,245.321637,CS(5-4),385.6365,472.005,star,25.662,3.593,20.016,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X126787e_X1170,36.2270,244.071781,245.899906,15625000.0000,1828125000.0,3550.18,,2.62141,13.10703,3.215877e+16,6.431754e+16,8.575672e+16,7.350576e+16,2.2857,1.329229e+17,1.464373e+17,1.397161e+17,1.513303e+17,2939.8301,3.598,4,0.668,,coarse,B,2.3102,4.2031,3.9479,False,512,438,0.855750,0.795322,False,245.446781,CS(5-4),510.7814,625.177,star,25.662,3.593,20.016,512,20260825,False,False,
