star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,eirp_p90_W,eirp_p90_lo_W,eirp_p90_hi_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,p_rank_local,stage1_flag_local,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
Proxima Cen,Proxima Cen,6,A002_X1074d99_X74e,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.96113,9.81578,3.108836e+13,6.217672e+13,8.290230e+13,7.105911e+13,2.2857,8.732375e+13,4.225343e+13,1.183096e+14,2904.0000,3.598,4,0.5573,,coarse,B,3.6114,4.0974,3.6838,False,512,19,0.038986,0.029240,False,,CS(5-4),-2709.4394,-3316.252,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X868f,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.02953,10.15812,3.217260e+13,6.434519e+13,8.579359e+13,7.353736e+13,2.2857,9.036925e+13,4.372705e+13,1.224358e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.9981,4.0918,3.4494,False,512,133,0.261209,0.290448,False,,CS(5-4),-2350.0644,-2876.391,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X107649f_X8f30,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,2.08136,10.41753,3.299420e+13,6.598839e+13,8.798452e+13,7.541530e+13,2.2857,9.267703e+13,4.484372e+13,1.255624e+14,2904.0000,3.598,4,0.5573,,coarse,B,3.3462,4.5437,3.6273,False,512,67,0.132554,0.267057,False,,CS(5-4),-3568.8144,-4368.095,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_X9976,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.78633,8.94088,2.831738e+13,5.663475e+13,7.551300e+13,6.472543e+13,2.2857,7.954036e+13,3.848727e+13,1.077644e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.7889,4.2079,3.3643,False,512,224,0.438596,0.288499,False,,CS(5-4),-2459.4394,-3010.261,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X1077d5b_Xa63d,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.44463,7.23063,2.290073e+13,4.580145e+13,6.106861e+13,5.234452e+13,2.2857,6.432560e+13,3.112529e+13,8.715081e+13,2904.0000,3.598,4,0.5573,,coarse,B,2.5312,4.1909,3.2444,False,512,341,0.666667,0.869396,False,,CS(5-4),-2818.8144,-3450.123,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xbe52,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.93448,9.68266,3.066673e+13,6.133346e+13,8.177795e+13,7.009539e+13,2.2857,8.613944e+13,4.168038e+13,1.167051e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.4506,4.2483,3.2972,False,512,419,0.818713,0.799220,False,,CS(5-4),-3787.5644,-4635.836,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_X106ccd1_Xc4a6,1.3016,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,,1.94439,9.73225,3.082379e+13,6.164758e+13,8.219678e+13,7.045438e+13,2.2857,8.658060e+13,4.189384e+13,1.173028e+14,2904.0000,3.598,4,0.5573,,coarse,B,2.5322,4.1667,3.0556,False,512,387,0.756335,0.847953,False,,CS(5-4),-2084.4394,-2551.275,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,13.83454,69.26545,2.195078e+14,4.390156e+14,5.853541e+14,5.017321e+14,2.2857,6.165730e+14,2.983418e+14,8.353569e+14,2688.0000,3.598,2,0.0104,,coarse,B,2.2093,3.9360,3.3316,False,512,388,0.758285,0.881092,False,,13CO(2-1),3843.1894,5227.606,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,15.16934,75.95002,2.406917e+14,4.813835e+14,6.418447e+14,5.501526e+14,2.2857,6.760764e+14,3.271337e+14,9.159744e+14,2688.0000,3.598,2,0.0104,,coarse,B,2.7286,4.4373,3.3679,False,512,168,0.329435,0.185185,False,,13CO(2-1),3827.5644,5206.353,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,17.81160,89.16911,2.825841e+14,5.651682e+14,7.535576e+14,6.459065e+14,2.2857,7.937474e+14,3.840713e+14,1.075400e+15,2688.0000,3.598,2,0.0104,,coarse,B,2.0788,3.9502,2.9101,False,512,444,0.867446,0.933723,False,,13CO(2-1),4093.1894,5567.663,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,9.48689,47.48817,1.504938e+14,3.009877e+14,4.013169e+14,3.439859e+14,2.2857,4.227205e+14,2.045422e+14,5.727181e+14,2688.0000,3.598,2,0.0104,,coarse,B,3.1528,4.0931,3.4111,False,512,72,0.142300,0.054581,False,,13CO(2-1),3936.9394,5355.127,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,223.085939,224.914064,15625000.0000,1828125000.0,60.48,,11.86621,59.41493,1.882907e+14,3.765814e+14,5.021085e+14,4.303787e+14,2.2857,5.288876e+14,2.559134e+14,7.165575e+14,2688.0000,3.598,2,0.0104,,coarse,B,2.8277,4.1481,3.1872,False,512,126,0.247563,0.140351,False,,13CO(2-1),4374.4394,5950.226,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,223.132812,224.867188,15625000.0000,1734375000.0,453.60,,8.19007,41.05274,1.300994e+14,2.601989e+14,3.469318e+14,2.973701e+14,2.2857,3.654349e+14,1.768233e+14,4.951053e+14,2688.0000,3.598,2,0.07803,,coarse,B,3.3322,4.6428,3.5669,False,512,36,0.072125,0.074074,False,,13CO(2-1),4405.6875,5992.731,star,28.066,3.929,21.891,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,12.97038,64.94041,2.058014e+14,4.116028e+14,5.488037e+14,4.704032e+14,2.2857,5.780732e+14,2.797129e+14,7.831960e+14,2712.0000,3.598,2,0.0105,,coarse,B,2.2395,4.2744,2.4354,False,512,389,0.760234,0.711501,False,,CO(2-1),-4639.5606,-6033.302,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,14.32364,71.71749,2.272785e+14,4.545570e+14,6.060760e+14,5.194937e+14,2.2857,6.384001e+14,3.089033e+14,8.649292e+14,2712.0000,3.598,2,0.0105,,coarse,B,3.0663,4.2935,3.7961,False,512,108,0.212476,0.066277,False,,CO(2-1),-4436.4356,-5769.157,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,17.98030,90.01568,2.852669e+14,5.705339e+14,7.607119e+14,6.520387e+14,2.2857,8.012832e+14,3.877177e+14,1.085609e+15,2712.0000,3.598,2,0.0105,,coarse,B,2.7977,4.3056,3.0190,False,512,174,0.341131,0.175439,False,,CO(2-1),-4780.1856,-6216.171,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,8.83643,44.23311,1.401783e+14,2.803566e+14,3.738088e+14,3.204075e+14,2.2857,3.937452e+14,1.905219e+14,5.334613e+14,2712.0000,3.598,2,0.0105,,coarse,B,2.7810,3.9790,3.3445,False,512,105,0.206628,0.278752,False,,CO(2-1),-3842.6856,-4997.042,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,225.085939,226.914064,15625000.0000,1828125000.0,60.48,,10.98212,54.98960,1.742665e+14,3.485330e+14,4.647106e+14,3.983234e+14,2.2857,4.894952e+14,2.368525e+14,6.631871e+14,2712.0000,3.598,2,0.0105,,coarse,B,3.0893,4.4985,3.1557,False,512,88,0.173489,0.263158,False,,13CO(2-1),4796.3144,6524.072,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,225.132812,226.867188,15625000.0000,1734375000.0,453.60,,8.02664,40.23534,1.275090e+14,2.550180e+14,3.400241e+14,2.914492e+14,2.2857,3.581587e+14,1.733026e+14,4.852472e+14,2712.0000,3.598,2,0.07873,,coarse,B,2.5916,4.1417,2.6907,False,512,251,0.491228,0.541910,False,,CO(2-1),-3873.9375,-5037.682,star,27.817,3.894,21.698,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,14.24528,71.33602,2.260696e+14,4.521392e+14,6.028523e+14,5.167305e+14,2.2857,6.350044e+14,3.072602e+14,8.603286e+14,2880.0000,3.598,2,0.01115,,coarse,B,4.3238,4.1254,4.6402,False,512,0,0.001949,0.001949,False,,CS(5-4),-4553.1894,-5572.933,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,15.81001,79.17366,2.509077e+14,5.018154e+14,6.690873e+14,5.735034e+14,2.2857,7.047719e+14,3.410187e+14,9.548523e+14,2880.0000,3.598,2,0.01115,,coarse,B,2.8993,4.8188,3.4129,False,512,117,0.230019,0.210526,False,,CS(5-4),-4771.9394,-5840.674,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,19.72548,98.76867,3.130059e+14,6.260118e+14,8.346823e+14,7.154420e+14,2.2857,8.791987e+14,4.254187e+14,1.191172e+15,2880.0000,3.598,2,0.01115,,coarse,B,3.2035,4.1729,3.3972,False,512,67,0.132554,0.183236,False,,CS(5-4),-5678.1894,-6949.890,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,9.68090,48.46747,1.535973e+14,3.071947e+14,4.095929e+14,3.510796e+14,2.2857,4.314378e+14,2.087602e+14,5.845287e+14,2880.0000,3.598,2,0.01115,,coarse,B,2.1548,4.1102,2.8381,False,512,417,0.814815,0.789474,False,,CS(5-4),-4475.0644,-5477.311,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,239.085936,240.914061,15625000.0000,1828125000.0,60.48,,11.89324,59.56273,1.887591e+14,3.775182e+14,5.033576e+14,4.314494e+14,2.2857,5.302034e+14,2.565500e+14,7.183400e+14,2880.0000,3.598,2,0.01115,,coarse,B,2.4388,4.6692,3.0825,False,512,291,0.569201,0.598441,False,,CS(5-4),-5318.8144,-6510.029,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,239.132813,240.867188,15625000.0000,1734375000.0,453.60,,8.79272,44.08981,1.397242e+14,2.794483e+14,3.725978e+14,3.193695e+14,2.2857,3.924696e+14,1.899047e+14,5.317331e+14,2880.0000,3.598,2,0.08361,,coarse,B,1.9656,4.2142,2.7601,False,512,484,0.945419,0.888889,False,,CS(5-4),-5068.8125,-6204.036,star,26.195,3.667,20.432,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdbc154_X138c,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,14.93226,74.77812,2.369779e+14,4.739558e+14,6.319410e+14,5.416637e+14,2.2857,6.656446e+14,3.220861e+14,9.018410e+14,2904.0000,3.598,2,0.01124,,coarse,B,2.9471,3.7165,3.2588,False,512,69,0.136452,0.048733,False,,CS(5-4),-3131.3144,-3832.611,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X140ee,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,16.57267,82.99512,2.630182e+14,5.260364e+14,7.013819e+14,6.011845e+14,2.2857,7.387889e+14,3.574785e+14,1.000940e+15,2904.0000,3.598,2,0.01124,,coarse,B,2.4923,4.2927,2.9759,False,512,288,0.563353,0.637427,False,,CS(5-4),-3568.8144,-4368.095,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc0d09_X1938,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,20.81329,104.21800,3.302752e+14,6.605505e+14,8.807340e+14,7.549149e+14,2.2857,9.277065e+14,4.488902e+14,1.256893e+15,2904.0000,3.598,2,0.01124,,coarse,B,3.0243,4.4196,3.6435,False,512,121,0.237817,0.280702,False,,CS(5-4),-2881.3144,-3526.621,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdc21b9_X252f,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,10.34904,51.81362,1.642015e+14,3.284031e+14,4.378708e+14,3.753178e+14,2.2857,4.612239e+14,2.231729e+14,6.248840e+14,2904.0000,3.598,2,0.01124,,coarse,B,2.2100,4.3053,3.2739,False,512,420,0.820663,0.916179,False,,CS(5-4),-2615.6894,-3201.506,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xdb7ab7_X8bda,1.3020,241.085936,242.914061,15625000.0000,1828125000.0,60.48,,12.66679,63.43847,2.010416e+14,4.020832e+14,5.361110e+14,4.595237e+14,2.2857,5.647036e+14,2.732437e+14,7.650822e+14,2904.0000,3.598,2,0.01124,,coarse,B,2.9317,4.2003,3.2543,False,512,109,0.214425,0.378168,False,,CS(5-4),-3631.3144,-4444.592,star,25.978,3.637,20.263,512,20260825,False,False,
Proxima Cen,Proxima Cen,6,A002_Xbcef34_X2720,1.3020,241.132813,242.867188,15625000.0000,1734375000.0,453.60,,9.37445,47.00909,1.489756e+14,2.979512e+14,3.972682e+14,3.405156e+14,2.2857,4.184559e+14,2.024787e+14,5.669402e+14,2904.0000,3.598,2,0.0843,,coarse,B,2.5505,3.8853,3.1504,False,512,203,0.397661,0.327485,False,,CS(5-4),-2787.5625,-3411.872,star,25.978,3.637,20.263,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfdf45f_X478e,1.8282,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,2975,2.04705,10.24566,6.402275e+13,1.280455e+14,1.707273e+14,1.463377e+14,2.2857,1.798328e+14,8.701586e+13,2.436444e+14,2688.0000,3.598,4,0.5159,1.0000,coarse,B,3.0588,4.1255,3.4223,False,512,108,0.212476,0.159844,False,223.523439,13CO(2-1),3124.4394,4249.944,star,28.066,3.929,21.891,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfe2e17_X282,1.8282,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,2.59821,13.00464,8.126299e+13,1.625260e+14,2.167013e+14,1.857440e+14,2.2857,2.282587e+14,1.104478e+14,3.092537e+14,2688.0000,3.598,4,0.5159,,coarse,B,2.5509,4.5586,4.2450,False,512,361,0.705653,0.820663,False,,13CO(2-1),3827.5644,5206.353,star,28.066,3.929,21.891,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfe3986_X5c7e,1.8282,223.085939,224.914064,15625000.0000,1828125000.0,2998.80,,2.63176,13.17267,8.231296e+13,1.646259e+14,2.195012e+14,1.881439e+14,2.2857,2.312080e+14,1.118748e+14,3.132495e+14,2688.0000,3.598,4,0.5159,,coarse,B,2.6686,4.5590,3.4916,False,512,295,0.576998,0.481481,False,,13CO(2-1),3921.3144,5333.874,star,28.066,3.929,21.891,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfdf45f_X478e,1.8282,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,2975,1.96647,9.84253,6.150372e+13,1.230074e+14,1.640099e+14,1.405799e+14,2.2857,1.727571e+14,8.359216e+13,2.340580e+14,2712.0000,3.598,4,0.5205,1.0000,coarse,B,4.3980,4.3819,4.5293,False,512,0,0.001949,0.015595,False,225.320314,13CO(2-1),4921.3144,6694.100,star,27.817,3.894,21.698,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfe2e17_X282,1.8282,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,2.49559,12.49123,7.805484e+13,1.561097e+14,2.081462e+14,1.784111e+14,2.2857,2.192474e+14,1.060874e+14,2.970448e+14,2712.0000,3.598,4,0.5205,,coarse,B,2.7704,4.6450,3.3856,False,512,214,0.419103,0.380117,False,,CO(2-1),-4373.9356,-5687.882,star,27.817,3.894,21.698,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfe3986_X5c7e,1.8282,225.085939,226.914064,15625000.0000,1828125000.0,2998.80,,2.52942,12.66071,7.911388e+13,1.582278e+14,2.109703e+14,1.808317e+14,2.2857,2.222221e+14,1.075268e+14,3.010751e+14,2712.0000,3.598,4,0.5205,,coarse,B,3.4219,3.9765,3.7095,False,512,25,0.050682,0.005848,False,,13CO(2-1),4843.1894,6587.832,star,27.817,3.894,21.698,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfdf45f_X478e,1.8282,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,2975,2.10339,10.52924,6.579478e+13,1.315896e+14,1.754527e+14,1.503881e+14,2.2857,1.848102e+14,8.942430e+13,2.503880e+14,2880.0000,3.598,4,0.5527,1.0000,coarse,B,2.0875,3.9928,3.1850,False,512,490,0.957115,0.982456,False,239.085936,CS(5-4),-5850.0644,-7160.259,star,26.195,3.667,20.432,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfe2e17_X282,1.8282,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,2.78400,13.93670,8.708721e+13,1.741744e+14,2.322326e+14,1.990565e+14,2.2857,2.446183e+14,1.183637e+14,3.314183e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.6171,4.2842,2.9230,False,512,325,0.635478,0.791423,False,,CS(5-4),-5631.3144,-6892.517,star,26.195,3.667,20.432,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfe3986_X5c7e,1.8282,239.085936,240.914061,15625000.0000,1828125000.0,2998.80,,2.81728,14.10349,8.812946e+13,1.762589e+14,2.350119e+14,2.014388e+14,2.2857,2.475459e+14,1.197803e+14,3.353847e+14,2880.0000,3.598,4,0.5527,,coarse,B,2.2402,3.8851,2.8367,False,512,459,0.896686,0.892788,False,,CS(5-4),-4287.5644,-5247.818,star,26.195,3.667,20.432,512,20260825,False,False,
NAME Barnards star,NAME Barnards star,6,A002_Xfdf45f_X478e,1.8282,241.085936,242.914061,15625000.0000,1828125000.0,2998.80,2975,2.20150,11.02057,6.886502e+13,1.377300e+14,1.836400e+14,1.574058e+14,2.2857,1.934342e+14,9.359718e+13,2.620721e+14,2904.0000,3.598,4,0.5573,1.0000,coarse,B,2.4507,4.1266,3.2017,False,512,410,0.801170,0.846004,False,242.648436,CS(5-4),-2287.5644,-2799.893,star,25.978,3.637,20.263,512,20260825,False,False,
