window,target,band,chanw_Hz,n_int,n_chan,span_s,n_drift,pb_arcsec,array,amp_sigma,realisation,inj_flux_Jy,inj_chan,inj_drift_Hz_s,rec_snr,rec_chan,rec_drift_Hz_s,global_max_snr,drift_matched,detected
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,4,15,0.01843150506559126,849,-118.3542,4.907,849,-118.3542,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,0,0.021392405778320803,888,-257.7217,2.913,888,-211.2659,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,1,0.023127604124476977,843,-815.1916,5.063,843,-815.1916,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,2,0.02173842444896375,158,1925.7023,5.73,158,1925.7023,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,3,0.021872652318899614,731,160.3808,4.016,731,160.3808,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,4,0.02093523325117172,626,-1001.015,4.536,626,-1001.015,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,5,0.021766411798678276,2991,-164.81,5.074,2991,-164.81,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,6,0.020244912298687214,2629,-1326.2058,3.606,2629,-1326.2058,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,7,0.020057762548901327,1215,-1233.2941,4.322,1215,-1186.8383,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,8,0.020203025738150072,3406,-1093.9266,4.039,3406,-1093.9266,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,9,0.0211338448056421,1146,-397.0892,7.498,1146,-397.0892,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,10,0.01934511262650463,2216,-1233.2941,2.293,2216,-1326.2058,8.721,False,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,11,0.020932986673084072,1640,392.6599,6.019,1641,113.925,8.721,False,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,12,0.02081636741865864,2935,346.2041,4.503,2936,-2766.3365,8.721,False,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,13,0.0196075025081805,1419,1507.5999,5.516,1419,1507.5999,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,14,0.01858016808503603,1135,-675.8242,3.999,1135,1972.1582,8.721,False,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,5,15,0.022590763928519168,1128,-2115.9549,4.68,1128,-2115.9549,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,0,0.02572092390430763,312,-1790.7641,5.669,312,-1790.7641,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,1,0.026868352751952294,3419,2297.349,5.595,3419,2297.349,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,2,0.026586103367837118,1356,-1604.9408,5.95,1356,-1604.9408,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,3,0.01998672323007063,1896,1182.4091,4.823,1895,532.0274,8.721,False,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,4,0.02517699980405255,529,-2580.5132,5.243,529,-2580.5132,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,5,0.0247791513283983,3314,346.2041,8.189,3314,346.2041,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,6,0.027849656248300467,1452,1925.7023,6.08,1452,1925.7023,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,7,0.027018327815602258,568,-2162.4107,6.921,568,-2162.4107,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,8,0.025992963582299522,2262,-118.3542,5.507,2262,-118.3542,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,9,0.026873650521180417,737,2483.1723,6.865,737,2483.1723,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,10,0.02482754414895038,2347,392.6599,4.611,2347,392.6599,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,11,0.026257700614212613,3433,439.1158,4.044,3433,439.1158,8.721,True,False
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,12,0.026671951327659246,2069,-1140.3825,6.122,2069,-1140.3825,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,13,0.025139432251256016,283,950.1299,5.44,283,950.1299,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,14,0.02581871182442578,1498,1182.4091,5.995,1498,1182.4091,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,6,15,0.02717809290444911,3190,-1465.5733,5.578,3190,-1465.5733,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,0,0.03000816585850117,2264,-211.2659,7.121,2264,-211.2659,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,1,0.02889418609262753,1523,1879.2465,5.35,1523,1879.2465,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,2,0.03136946516672123,151,439.1158,6.807,151,439.1158,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,3,0.03262452080355828,603,-954.5591,6.756,603,-954.5591,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,4,0.03205084116237552,838,1554.0557,6.652,838,1554.0557,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,5,0.028757492994946766,2891,-2534.0574,7.883,2891,-2534.0574,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,6,0.030116019816758644,498,-629.3683,7.545,498,-629.3683,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,7,0.031030444952442372,1294,-118.3542,7.156,1294,-118.3542,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,8,0.030929472991178732,1674,1135.9532,5.691,1674,1135.9532,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,9,0.02985705589647928,3292,2390.2606,5.988,3292,2390.2606,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,10,0.02897305040247867,342,2111.5257,6.191,342,2157.9815,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,11,0.029547234927226277,2181,2343.8048,7.272,2181,2343.8048,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,12,0.029107964184412253,1958,-1326.2058,7.491,1958,-1326.2058,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,13,0.031104233313732296,1314,996.5857,5.95,1314,996.5857,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,14,0.031182659550958655,2056,717.8508,7.295,2056,717.8508,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,7,15,0.02976986028705826,1643,-722.28,6.07,1643,-722.28,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,0,0.033598070384944945,716,-350.6333,9.55,716,-350.6333,9.55,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,1,0.03401308368401936,3134,299.7483,7.803,3134,299.7483,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,2,0.036142532529513945,380,2111.5257,7.474,380,2111.5257,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,3,0.03248362036361808,878,206.8366,6.141,878,206.8366,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,4,0.03337294667424444,2440,-675.8242,9.39,2440,-675.8242,9.39,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,5,0.03561466114779772,3122,2157.9815,6.996,3122,2157.9815,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,6,0.032876620579464784,3300,1832.7907,7.872,3300,1832.7907,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,7,0.034736879556906165,1463,1321.7765,8.372,1463,1321.7765,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,8,0.03217994421557863,3249,1786.3348,7.546,3249,1786.3348,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,9,0.03303157333218801,3387,1461.144,9.278,3387,1461.144,9.278,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,10,0.03307650854183144,69,2761.9073,7.534,69,2761.9073,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,11,0.038209890155186464,2247,-1233.2941,8.167,2247,-1233.2941,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,12,0.03583490881010721,3082,-908.1033,7.086,3082,-908.1033,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,13,0.03469511409346321,3262,1693.4232,7.36,3262,1693.4232,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,14,0.03623689166416293,2512,671.3949,7.725,2512,671.3949,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,8,15,0.03811816196575065,1063,-1651.3966,8.461,1063,-1651.3966,8.721,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,10,0,0.04415913324995418,94,857.2182,8.854,94,857.2182,8.854,True,True
A002_X74c92c_X6d5_spw0,HIP_490_B6,6,244140.625,370,3534,2627.7,121,27.3,12m,10,1,0.03999136954160813,3459,-1930.1316,9.713,3459,-1930.1316,9.713,True,True
