star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
HD 23484 Gaia DR3 4856592239127350400,HD 23484  Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,216.574214,218.402339,15625000.0000,1828125000.0,2751.84,273,2.05527,10.27649,5.023136e+15,1.004627e+16,1.339503e+16,2609.8593,3.598,4,0.4596,1.0000,coarse,B,2.5132,4.5885,512,395,0.771930,218.277339,H2CO,55.3393,,star,28.906,4.047,22.547,512,20260825,False,False,
HD 23484 Gaia DR3 4856592239127350400,HD 23484  Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,229.609863,231.450683,976562.5000,1840820312.5,2751.84,273,11.11667,55.58411,1.698091e+15,2.264121e+15,3.396181e+15,2766.3633,3.598,39,7.795,0.9997,fine,A,4.1974,5.6122,512,325,0.635478,230.099121,CO(2-1),-438.8793,-570.720,star,27.271,3.818,21.271,512,20260825,False,False,
HD 23484 Gaia DR3 4856592239127350400,HD 23484  Gaia DR3 4856592239127350400,6,A002_X10b0d7d_X323f,16.1696,231.574211,233.402336,15625000.0000,1828125000.0,2751.84,273,2.19191,10.95971,5.357092e+15,1.071418e+16,1.428558e+16,2789.8593,3.598,4,0.4913,1.0000,coarse,B,2.1541,4.7888,512,485,0.947368,233.324211,CO(2-1),2786.2105,3623.198,star,27.041,3.786,21.092,512,20260825,False,False,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,229.673192,231.398290,488281.2500,1725097656.2,393.12,65,4.10657,20.53303,3.610543e+14,7.221085e+14,9.628114e+14,2766.4289,3.598,10,2.227,0.9995,fine,A,4.3174,5.2538,512,97,0.191033,230.895360,CO(2-1),357.3604,464.713,star,27.270,3.818,21.271,512,20260825,False,False,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,244.122209,245.856584,15625000.0000,1734375000.0,520.13,86,0.65773,3.28869,1.850513e+15,3.701025e+15,4.934700e+15,2939.8728,3.598,2,0.09786,1.0000,coarse,B,2.2157,4.5387,512,410,0.801170,245.122209,CS(5-4),186.2086,227.912,star,25.661,3.593,20.016,512,20260825,False,False,
HD 10647,HD 10647,6,A002_Xb39557_X3789,17.3488,246.122122,247.856497,15625000.0000,1734375000.0,520.13,86,0.70221,3.51107,1.975644e+15,3.951288e+15,5.268384e+15,2963.8717,3.598,2,0.09866,1.0000,coarse,B,2.4023,4.6300,512,299,0.584795,247.653372,CS(5-4),2717.3721,3325.961,star,25.453,3.563,19.854,512,20260825,False,False,
HD 10647,HD 10647,7,A002_Xff294f_X2db6,17.3488,330.350741,332.191073,488281.2500,1840332031.2,2630.88,261,22.44545,112.22724,1.973412e+15,3.946824e+15,5.262432e+15,3975.2509,3.598,119,21.42,0.9972,fine,A,5.3943,5.9286,512,8,0.017544,331.497714,,,,star,18.978,2.657,14.803,512,20260825,True,False,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,332.920420,334.654795,15625000.0000,1734375000.0,3278.02,542,0.31181,1.55910,8.772923e+14,1.754585e+15,2.339446e+15,4005.4513,3.598,5,0.8403,1.0000,coarse,B,1.7562,4.4183,512,511,0.998051,334.482920,CO(3-2),-11313.0796,-9808.025,star,18.835,2.637,14.691,512,20260825,False,False,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,334.815920,336.550295,15625000.0000,1734375000.0,3278.02,542,0.27219,1.36100,7.658189e+14,1.531638e+15,2.042184e+15,4028.1973,3.598,5,0.8451,1.0000,coarse,B,3.0894,4.1807,512,127,0.249513,336.519045,CO(3-2),-9276.9546,-8042.780,star,18.728,2.622,14.608,512,20260825,False,False,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,344.925059,346.650157,488281.2500,1725097656.2,2388.96,395,1.69399,8.47019,1.489405e+14,2.978811e+14,3.971747e+14,4149.4513,3.598,107,20.3,0.9989,fine,A,4.3416,5.9759,512,421,0.822612,345.892832,CO(3-2),96.8325,83.950,star,18.181,2.545,14.181,512,20260825,False,False,
HD 10647,HD 10647,7,A002_Xcf0c6b_X6513,17.3488,346.815920,348.550295,15625000.0000,1734375000.0,3278.02,542,0.31693,1.58469,8.916895e+14,1.783379e+15,2.377839e+15,4172.1973,3.598,5,0.8753,1.0000,coarse,B,2.4460,4.5134,512,407,0.795322,347.237795,CO(3-2),1441.7954,1249.984,star,18.082,2.531,14.104,512,20260825,False,False,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,229.692208,231.417306,488281.2500,1725097656.2,393.12,65,2.88110,14.40556,2.547652e+14,5.095304e+14,6.793739e+14,2766.6571,3.598,10,2.227,0.9995,fine,A,4.1182,5.5608,512,192,0.376218,230.059396,CO(2-1),-478.6042,-622.379,star,27.268,3.817,21.269,512,20260825,False,False,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,244.141722,245.876097,15625000.0000,1734375000.0,520.13,86,0.44590,2.22950,1.261730e+15,2.523461e+15,3.364615e+15,2940.1069,3.598,2,0.09787,1.0000,coarse,B,2.4794,4.3570,512,266,0.520468,245.547972,CS(5-4),611.9715,749.030,star,25.659,3.592,20.014,512,20260825,False,False,
HD 139664,HD 139664,6,A002_Xb2e94e_X361a,17.3986,246.141794,247.876169,15625000.0000,1734375000.0,520.13,86,0.50523,2.52614,1.429608e+15,2.859215e+15,3.812287e+15,2964.1078,3.598,2,0.09867,1.0000,coarse,B,2.4508,4.2241,512,274,0.536062,246.594919,CS(5-4),1658.9192,2030.455,star,25.451,3.563,19.852,512,20260825,False,False,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,342.482582,344.207680,488281.2500,1725097656.2,2842.56,470,1.51385,7.56935,1.471855e+14,2.943710e+14,3.924947e+14,4120.1416,3.598,148,23.99,0.9989,fine,A,4.8902,5.5627,512,114,0.224172,343.339516,CO(3-2),-2456.4845,-2129.682,star,18.310,2.563,14.282,512,20260825,False,False,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,345.768158,345.822052,61035.1562,53894043.0,2842.56,470,3.58969,17.94871,4.362642e+13,8.725284e+13,1.163371e+14,4149.5413,3.598,1186,193.3,0.9319,fine,A,4.8275,6.1402,512,223,0.436647,345.811004,CO(3-2),15.0043,13.008,star,18.180,2.545,14.181,512,20260825,False,False,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,354.315582,356.040680,488281.2500,1725097656.2,2842.56,470,1.64562,8.22826,1.599979e+14,3.199959e+14,4.266612e+14,4262.1376,3.598,154,24.81,0.9989,fine,A,4.5308,5.8356,512,340,0.664717,355.495758,CO(3-2),9699.7577,8409.334,star,17.700,2.478,13.806,512,20260825,False,False,
eta Crv,eta Crv,7,A002_X11e10bc_X12662,18.2437,356.190582,357.915680,488281.2500,1725097656.2,2842.56,470,1.85301,9.26519,1.801609e+14,3.603218e+14,4.804290e+14,4284.6376,3.598,154,24.94,0.9988,fine,A,4.2364,5.8427,512,499,0.974659,356.954742,CO(3-2),11158.7421,9674.220,star,17.607,2.465,13.734,512,20260825,False,False,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,479.339378,481.167503,15625000.0000,1828125000.0,3072.38,508,19.54148,97.70959,6.079860e+16,1.215972e+17,1.621296e+17,5763.0413,3.598,6,1.133,1.0000,coarse,B,2.7820,4.5786,512,281,0.549708,480.230003,CO(4-3),19189.0032,12477.672,star,13.090,1.833,10.211,512,20260825,False,False,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,481.234878,483.063003,15625000.0000,1828125000.0,3072.38,508,19.68798,98.44216,6.125443e+16,1.225089e+17,1.633451e+17,5785.7873,3.598,6,1.138,1.0000,coarse,B,2.7812,4.2874,512,282,0.551657,482.828628,CO(4-3),21787.6282,14167.431,star,13.039,1.825,10.170,512,20260825,False,False,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,492.185959,492.239853,61035.1562,53894043.0,2056.32,340,260.31744,1301.61806,3.163734e+15,6.327468e+15,8.436624e+15,5906.5549,3.598,1109,199,0.8650,fine,A,4.8289,5.9262,512,234,0.458090,492.200607,CO(4-3),31159.6070,20261.571,star,12.772,1.788,9.962,512,20260825,False,False,
eta Crv,eta Crv,8,A002_X12277ed_X22e53,18.2437,493.297378,495.125503,15625000.0000,1828125000.0,3072.38,508,22.82505,114.12800,7.101475e+16,1.420295e+17,1.893727e+17,5930.5373,3.598,6,1.166,1.0000,coarse,B,2.4801,4.7137,512,420,0.820663,494.578628,CO(4-3),33537.6282,21807.883,star,12.721,1.781,9.922,512,20260825,False,False,
HD53143 Gaia DR3 5479222240596469632,HD53143  Gaia DR3 5479222240596469632,6,A002_X10a341d_X82d2,18.3401,214.565578,216.393703,15625000.0000,1828125000.0,2509.92,249,2.68686,13.43442,8.448015e+15,1.689603e+16,2.252804e+16,2585.7557,3.598,4,0.4154,1.0000,coarse,B,3.0981,3.9408,512,81,0.159844,216.018703,SiO(5-4),-1086.2973,-1500.029,star,29.175,4.085,22.757,512,20260825,False,False,
HD53143 Gaia DR3 5479222240596469632,HD53143  Gaia DR3 5479222240596469632,6,A002_X10a341d_X82d2,18.3401,216.565578,218.393703,15625000.0000,1828125000.0,2509.92,249,2.69972,13.49874,8.488461e+15,1.697692e+16,2.263590e+16,2609.7557,3.598,4,0.4192,1.0000,coarse,B,2.7932,4.6209,512,255,0.499025,217.862453,H2CO,-359.5473,,star,28.907,4.047,22.548,512,20260825,False,False,
HD53143 Gaia DR3 5479222240596469632,HD53143  Gaia DR3 5479222240596469632,6,A002_X10a341d_X82d2,18.3401,229.601226,231.442047,976562.5000,1840820312.5,2509.92,249,14.46534,72.32754,2.842625e+15,3.790166e+15,5.685249e+15,2766.2596,3.598,36,7.11,0.9997,fine,A,4.1979,5.5343,512,295,0.576998,229.680328,CO(2-1),-857.6722,-1115.320,star,27.272,3.818,21.272,512,20260825,False,False,
HD53143 Gaia DR3 5479222240596469632,HD53143  Gaia DR3 5479222240596469632,6,A002_X10a341d_X82d2,18.3401,231.565574,233.393699,15625000.0000,1828125000.0,2509.92,249,2.85357,14.26801,8.972209e+15,1.794442e+16,2.392589e+16,2789.7556,3.598,4,0.4481,1.0000,coarse,B,3.0587,4.6537,512,119,0.233918,232.690574,CO(2-1),2152.5739,2799.215,star,27.042,3.786,21.093,512,20260825,False,False,
Wolf 219,Wolf  219,6,A002_Xb25e1a_Xed74,18.8830,215.199158,216.933533,15625000.0000,1734375000.0,60.48,10,1.29933,6.53249,4.354629e+15,8.709258e+15,1.161234e+16,2592.7961,3.598,2,0.01004,1.0000,coarse,B,2.0037,4.1735,512,453,0.884990,216.621033,SiO(5-4),-483.9671,-668.293,star,29.096,4.073,22.695,512,20260825,False,False,
Wolf 219,Wolf  219,6,A002_Xb25e1a_Xed74,18.8830,217.092573,218.826948,15625000.0000,1734375000.0,60.48,10,1.29365,6.50458,4.336023e+15,8.672046e+15,1.156273e+16,2615.5171,3.598,2,0.01012,1.0000,coarse,B,2.2161,4.4461,512,373,0.729045,218.811323,H2CO,589.3234,,star,28.844,4.038,22.498,512,20260825,False,False,
Wolf 219,Wolf  219,6,A002_Xb25e1a_Xed74,18.8830,229.264212,230.989310,488281.2500,1725097656.2,60.48,10,8.03970,40.45035,8.426446e+14,1.685289e+15,2.247052e+15,2761.5211,3.598,3,0.3421,0.9995,fine,A,3.9031,5.7618,512,157,0.307992,230.762259,CO(2-1),224.2590,291.627,star,27.319,3.825,21.308,512,20260825,False,False,
Wolf 219,Wolf  219,6,A002_Xb25e1a_Xed74,18.8830,231.592573,233.326948,15625000.0000,1734375000.0,60.48,10,1.35180,6.80221,4.534427e+15,9.068854e+15,1.209181e+16,2789.5171,3.598,2,0.0108,1.0000,coarse,B,2.0684,4.0926,512,442,0.863548,232.733198,CO(2-1),2195.1984,2854.644,star,27.044,3.786,21.095,512,20260825,False,False,
bet Pic,bet Pic,3,A002_Xf5d76d_X32f1,19.6345,100.097291,101.925416,15625000.0000,1828125000.0,1463.62,242,0.22320,1.11602,8.043495e+14,1.608699e+15,2.144932e+15,1212.1362,3.598,2,0.1135,1.0000,coarse,B,2.7847,4.3591,512,150,0.294347,100.362916,HCO+(1-0),11173.9159,37559.068,star,62.238,8.713,48.545,512,20260825,False,False,
bet Pic,bet Pic,3,A002_Xf5d76d_X32f1,19.6345,101.992791,103.820916,15625000.0000,1828125000.0,1463.62,242,0.22031,1.10154,7.939116e+14,1.587823e+15,2.117098e+15,1234.8822,3.598,2,0.1157,1.0000,coarse,B,2.3551,4.1083,512,333,0.651072,102.774041,CN(1-0),-10716.9591,-28309.412,star,61.091,8.553,47.651,512,20260825,False,False,
bet Pic,bet Pic,3,A002_Xf5d76d_X32f1,19.6345,112.597291,114.425416,15625000.0000,1828125000.0,1463.62,242,0.32247,1.61234,1.162062e+15,2.324124e+15,3.098832e+15,1362.1362,3.598,2,0.1276,1.0000,coarse,B,2.3456,4.8687,512,335,0.654971,112.769166,CN(1-0),-721.8341,-1906.763,star,55.384,7.754,43.200,512,20260825,False,False,
bet Pic,bet Pic,3,A002_Xf5d76d_X32f1,19.6345,114.829247,115.691796,244140.6250,862548828.1,1209.60,200,3.69571,18.47863,2.080950e+14,4.161900e+14,5.549200e+14,1383.1263,3.598,31,6.853,0.9995,fine,A,14.6540,7.2660,512,0,0.001949,115.260644,CO(1-0),-10.3563,-26.934,star,54.544,7.636,42.544,512,20260825,True,True,circumstellar CO
bet Pic,bet Pic,6,A002_X6f1341_X1484,19.6345,215.680975,217.406073,488281.2500,1725097656.2,1834.56,182,24.59105,122.95542,2.769297e+15,5.538594e+15,7.384792e+15,2598.5223,3.598,55,9.763,0.9988,fine,A,4.5778,5.8573,512,138,0.270955,216.156073,SiO(5-4),-948.9269,-1310.339,star,29.032,4.065,22.645,512,20260825,False,False,
bet Pic,bet Pic,6,A002_X6f1341_X1484,19.6345,217.646091,219.349216,15625000.0000,1703125000.0,1824.48,181,4.24741,21.23709,1.530618e+16,3.061236e+16,4.081648e+16,2621.9718,3.598,3,0.3062,1.0000,coarse,B,2.3497,4.4954,512,383,0.748538,218.083591,H2CO,-138.4094,,star,28.773,4.028,22.443,512,20260825,False,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,225.622688,225.730476,122070.3125,107788085.9,2328.48,385,2.13151,10.65771,6.001029e+13,1.200206e+14,1.600274e+14,2708.1190,3.598,239,51.66,0.9926,fine,A,4.8171,5.8559,512,54,0.107212,225.727424,CO(2-1),-4810.5760,-6255.691,star,27.857,3.900,21.729,512,20260825,False,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,226.239417,226.347206,122070.3125,107788085.9,2328.48,385,2.09694,10.48485,5.903697e+13,1.180739e+14,1.574319e+14,2715.5197,3.598,240,51.8,0.9926,fine,A,4.3942,6.1170,512,284,0.555556,226.288856,CO(2-1),-4249.1441,-5525.603,star,27.781,3.889,21.669,512,20260825,False,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,226.584419,226.692207,122070.3125,107788085.9,2328.48,385,2.10376,10.51898,5.922916e+13,1.184583e+14,1.579444e+14,2719.6598,3.598,240,51.88,0.9926,fine,A,4.5227,5.6748,512,180,0.352827,226.653877,CO(2-1),-3884.1234,-5050.928,star,27.739,3.883,21.636,512,20260825,False,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,226.799629,226.907417,122070.3125,107788085.9,2328.48,385,2.08549,10.42764,5.871483e+13,1.174297e+14,1.565729e+14,2722.2423,3.598,240,51.93,0.9925,fine,A,4.4556,5.7508,512,230,0.450292,226.803657,CO(2-1),-3734.3431,-4856.153,star,27.713,3.880,21.616,512,20260825,False,False,
bet Pic,bet Pic,6,A002_X6f1341_X1484,19.6345,230.083798,231.003964,244140.6250,920166015.6,1824.48,181,35.74847,178.74259,2.012889e+15,4.025779e+15,5.367705e+15,2766.5266,3.598,116,20.67,0.9946,fine,A,10.1649,15.1740,512,8,0.017544,230.528134,CO(2-1),-9.8656,-12.829,star,27.269,3.818,21.270,512,20260825,True,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,230.489410,230.543319,15258.7891,53909301.8,2328.48,385,6.66045,33.30278,2.343972e+13,4.687943e+13,6.250591e+13,2766.1964,3.598,1944,422.1,0.5740,fine,A,11.6810,9.1167,512,0,0.001949,230.516128,CO(2-1),-21.8721,-28.443,star,27.272,3.818,21.272,512,20260825,True,True,circumstellar CO
bet Pic,bet Pic,6,A002_X6f1341_X1484,19.6345,231.676745,233.411120,15625000.0000,1734375000.0,1844.64,183,4.41116,22.05585,1.589628e+16,3.179257e+16,4.239009e+16,2790.5272,3.598,3,0.3294,1.0000,coarse,B,2.5498,4.3752,512,317,0.619883,232.770495,CO(2-1),2232.4950,2903.145,star,27.035,3.785,21.087,512,20260825,False,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,241.553115,241.984390,122070.3125,431274414.1,2328.48,385,2.19152,10.95779,6.169998e+13,1.234000e+14,1.645333e+14,2901.2250,3.598,256,55.34,0.9915,fine,A,5.4199,5.8117,512,15,0.031189,241.751236,CS(5-4),-3184.7645,-3898.032,star,26.003,3.640,20.282,512,20260825,True,False,
bet Pic,bet Pic,6,A002_Xd9668b_X3a90,19.6345,243.049301,244.877426,15625000.0000,1828125000.0,2709.50,448,0.20560,1.02804,7.409364e+14,1.481873e+15,1.975830e+15,2927.5604,3.598,4,0.5077,1.0000,coarse,B,2.3609,4.4667,512,403,0.787524,244.596176,CS(5-4),-339.8243,-415.932,star,25.769,3.608,20.100,512,20260825,False,False,
eta Cru,eta Cru,6,A002_Xbe7502_X2047,19.6882,223.132812,224.867188,15625000.0000,1734375000.0,1814.40,900,0.31625,1.58128,1.145909e+15,2.291818e+15,3.055758e+15,2688.0000,3.598,3,0.3121,1.0000,coarse,B,3.0573,4.4571,512,108,0.212476,223.539062,13CO(2-1),3140.0625,4271.195,star,28.066,3.929,21.891,512,20260825,False,False,
eta Cru,eta Cru,6,A002_Xbe7502_X2047,19.6882,225.132812,226.867188,15625000.0000,1734375000.0,1814.40,900,0.30609,1.53045,1.109072e+15,2.218144e+15,2.957525e+15,2712.0000,3.598,3,0.3149,1.0000,coarse,B,2.5886,4.0068,512,254,0.497076,226.382812,CO(2-1),-4155.1875,-5403.421,star,27.817,3.894,21.698,512,20260825,False,False,
eta Cru,eta Cru,6,A002_Xbe7502_X2047,19.6882,239.132813,240.867188,15625000.0000,1734375000.0,1814.40,900,0.33411,1.67057,1.210619e+15,2.421238e+15,3.228318e+15,2880.0000,3.598,3,0.3344,1.0000,coarse,B,3.0390,4.2817,512,110,0.216374,239.367188,CS(5-4),-5568.8125,-6816.017,star,26.195,3.667,20.432,512,20260825,False,False,
eta Cru,eta Cru,6,A002_Xbe7502_X2047,19.6882,241.132813,242.867188,15625000.0000,1734375000.0,1814.40,900,0.35584,1.77923,1.289356e+15,2.578712e+15,3.438283e+15,2904.0000,3.598,3,0.3372,1.0000,coarse,B,2.2498,4.3095,512,427,0.834308,242.445313,CS(5-4),-2490.6875,-3048.508,star,25.978,3.637,20.263,512,20260825,False,False,
PM J03433+1958,PM J034331958,6,A002_Xb25e1a_Xed74,20.7567,215.199158,216.933533,15625000.0000,1734375000.0,60.48,10,1.29363,6.47073,5.211938e+15,1.042388e+16,1.389850e+16,2592.7961,3.598,2,0.01004,1.0000,coarse,B,1.7056,4.6623,512,507,0.990253,216.527283,SiO(5-4),-577.7171,-797.749,star,29.096,4.073,22.695,512,20260825,False,False,
PM J03433+1958,PM J034331958,6,A002_Xb25e1a_Xed74,20.7567,217.092573,218.826948,15625000.0000,1734375000.0,60.48,10,1.28871,6.44618,5.192161e+15,1.038432e+16,1.384576e+16,2615.5171,3.598,2,0.01012,1.0000,coarse,B,2.9683,4.4629,512,84,0.165692,218.311323,H2CO,89.3234,,star,28.844,4.038,22.498,512,20260825,False,False,
PM J03433+1958,PM J034331958,6,A002_Xb25e1a_Xed74,20.7567,229.264212,230.989310,488281.2500,1725097656.2,60.48,10,7.99285,39.98230,1.006384e+15,2.012767e+15,2.683690e+15,2761.5211,3.598,3,0.3421,0.9995,fine,A,3.3311,4.8944,512,485,0.947368,229.810111,CO(2-1),-727.8895,-946.550,star,27.319,3.825,21.308,512,20260825,False,False,
PM J03433+1958,PM J034331958,6,A002_Xb25e1a_Xed74,20.7567,231.592573,233.326948,15625000.0000,1734375000.0,60.48,10,1.34183,6.71221,5.406442e+15,1.081288e+16,1.441718e+16,2789.5171,3.598,2,0.0108,1.0000,coarse,B,2.5253,4.4902,512,249,0.487329,232.155073,CO(2-1),1617.0734,2102.848,star,27.044,3.786,21.095,512,20260825,False,False,
V star TX PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8350,333.163309,334.897684,15625000.0000,1734375000.0,1384.99,229,0.39685,1.98654,1.612183e+15,3.224367e+15,4.299155e+15,4008.3660,3.598,4,0.3553,1.0000,coarse,B,3.0403,4.8080,512,113,0.222222,333.616434,CO(3-2),-12179.5660,-10559.237,star,18.821,2.635,14.680,512,20260825,False,False,
V star TX PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8350,335.058809,336.793184,15625000.0000,1734375000.0,1384.99,229,0.34636,1.73379,1.407068e+15,2.814136e+15,3.752182e+15,4031.1120,3.598,4,0.3573,1.0000,coarse,B,3.3710,4.2783,512,31,0.062378,336.527559,CO(3-2),-9268.4410,-8035.399,star,18.715,2.620,14.597,512,20260825,False,False,
V star TX PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8350,345.167948,346.893045,488281.2500,1725097656.2,876.96,145,2.16265,10.82655,2.745732e+14,5.491464e+14,7.321951e+14,4152.3660,3.598,78,7.458,0.9989,fine,A,4.6655,5.9450,512,137,0.269006,345.374002,CO(3-2),-421.9976,-365.856,star,18.168,2.544,14.171,512,20260825,False,False,
V star TX PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8350,347.058809,348.793184,15625000.0000,1734375000.0,1384.99,229,0.40750,2.04005,1.655611e+15,3.311221e+15,4.414962e+15,4175.1120,3.598,4,0.3701,1.0000,coarse,B,3.1173,4.7447,512,111,0.218324,348.105684,CO(3-2),2309.6840,2002.411,star,18.069,2.530,14.094,512,20260825,False,False,
V star WW PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8673,333.163309,334.897684,15625000.0000,1734375000.0,876.96,145,0.40527,2.02683,1.649993e+15,3.299986e+15,4.399982e+15,4008.3660,3.598,3,0.225,1.0000,coarse,B,2.1558,4.5240,512,425,0.830409,333.803934,CO(3-2),-11992.0660,-10396.682,star,18.821,2.635,14.680,512,20260825,False,False,
V star WW PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8673,335.058809,336.793184,15625000.0000,1734375000.0,876.96,145,0.35514,1.77611,1.445886e+15,2.891771e+15,3.855695e+15,4031.1120,3.598,3,0.2262,1.0000,coarse,B,2.6974,4.1914,512,193,0.378168,336.777559,CO(3-2),-9018.4410,-7818.658,star,18.715,2.620,14.597,512,20260825,False,False,
V star WW PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8673,345.167948,346.893045,488281.2500,1725097656.2,876.96,145,2.16752,10.84030,2.757753e+14,5.515506e+14,7.354008e+14,4152.3660,3.598,67,7.458,0.9989,fine,A,4.3982,5.6740,512,314,0.614035,346.380350,CO(3-2),584.3500,506.610,star,18.168,2.544,14.171,512,20260825,False,False,
V star WW PsA,V star TX PsA,7,A002_Xcd2acd_X6125,20.8673,347.058809,348.793184,15625000.0000,1734375000.0,876.96,145,0.42053,2.10318,1.712148e+15,3.424297e+15,4.565729e+15,4175.1120,3.598,4,0.2343,1.0000,coarse,B,3.2063,4.6783,512,81,0.159844,348.277559,CO(3-2),2481.5590,2151.421,star,18.069,2.530,14.094,512,20260825,False,False,
j1256-1257,j1256-1257,7,A002_Xd9398d_X322a,21.1536,343.107979,344.936104,15625000.0000,1828125000.0,2939.33,486,0.34076,2.94989,2.467767e+15,4.935534e+15,6.580712e+15,4128.2645,3.598,4,0.7766,1.0000,coarse,B,2.9521,4.4846,512,157,0.307992,343.279854,CO(3-2),-2516.1456,-2181.406,star,18.274,2.558,14.254,512,20260825,False,False,
